ID	Text	LanguageID	Translation
11639620	Jan baroh kim ia tip ba ngi dei shipara.	7518644	Almost no one knows we're brothers.
11639622	Ngi ap ia kaei?	1886815	What are we waiting for?
11639623	Ngi ia ap ia kaei?	1886815	What are we waiting for?
11639626	U Ziri u la wanphai sha iing.	10232686	Ziri came back home.
11639627	Nga lah ap ia kum kane ba kan jia la slem.	5825937	I've been expecting something like this to happen for a long time.
11639629	Nga artatien ba u Tom un nang ba un kren bha ia ka French lano lano ruh.	1027559	I doubt that Tom will ever learn how to speak French properly.
11639632	Kane ka dei kata ka jaka kaba kata ka jingjia ka la jia.	62151	This is the place where the incident happened.
11639633	Ki la pynkhuid ia u ior na ka lynti-iaid.	307522	They cleared the pavement of snow.
12159309	U Dmitri u kawang maw ia ka Rima.	11805115	Dmitri threw stones at Rima.
12159324	U la thngan.	8479698	He was famished.
12159328	Nga khlem poi hangne lah lai snem.	2359136	I haven't been here in three years.
12159329	U Tom u lah pyrshang tharai.	2367953	Tom probably tried it.
12159330	Ka Mary ka ong ba ka iohi ia u Tom katba u dang ap bos mynne mynstep.	6410059	Mary said she saw Tom waiting for the bus this morning.
12159331	Ki lap jingeh aiu?	6952754	What problems did they run into?
12159332	Baroh ki tip ianga.	5422643	Everybody knows me.
12159333	Baroh ki ithuh ianga.	5422643	Everybody knows me.
12159335	Nga lah dei ban nym mih na Boston.	12068162	I should never have left Boston.
12159336	U Tom um sngewtynnad ban lehkai Poker.	8340424	Tom doesn't like to play poker.
12472409	U Ziri u kynriah na Bejaia sha Algiers saw snem mynshwa.	11224762	Ziri moved from Bejaia to Algiers four months ago.
12478944	U Tom u thong laiphew dollar ia ka Mary ba u lah ban leh ia kato.	6259319	Tom bet Mary thirty dollars that he could do that.
12746148	Ki ïa thaiñ ïa u shñiuh jong iwei iwei.	8239155	They braided each other's hair.
12746149	Ngan bunkam baroh shi sngi mynta.	11390278	I'll be busy all day today.
12746150	Wa ka khynnah! U la leit lehkai biang shabar khlem pynkhuid ïa ka kamra.	9331271	Oh, that boy! He's gone out again to play without cleaning up his room.
12746152	Baroh kan shong halor kane.	4497204	Everything depends on this.
12746154	Nga artatien ba tang u Tom un tip ïa u number phone jong ka Mary.	9073656	I doubt that Tom is the only one that knows Mary's phone number.
12746155	Nga khie por saw baje man ka step bad ngam lah ban ïohthiah shuh.	12334520	I wake up at four in the morning every day and can’t go back to sleep.
12746156	U Leon u don ha syndah ka kali, u kaweh ia la ki kti ha suiñ.	11641573	Leon was next to the car, waving his hands in the air.
12746157	Kata ka dei ka jingkylli kaba biang ban kylli.	3142732	That's a good question to ask.
12746158	Kane ka class ka lah da dap.	10528131	This class is already full.
12746159	Kynther ka ktieh na ki juti.	11881795	Can you please clean the mud off your shoes?
12746160	Pynkhuid ka ïa ka ktieh na ki juti.	11881795	Can you please clean the mud off your shoes?
12746161	Phi donkam thinkna ban leh mynta.	10087367	You most certainly will need to do that now.
12746162	Ap shabar.	2649030	Go wait outside.
12746163	Khie ap shabar.	2649030	Go wait outside.
12746164	Leit ap shabar.	2649030	Go wait outside.
12746165	Um dei ka khynnah kynthei.	6703713	He's not a girl.
12746166	Ba ngam dap pisa, ngan hap ban iaid khlem coat ha kane ka tlang.	67738	As I do not have enough money, I will have to do without a new coat this winter.
12746167	U Tom un ym leh lada phi phah ruh.	9419078	Tom won't do that even if you ask him.
12747956	U Tom u ithuh ia ki briew kiba kren ktien French.	10702948	Tom knows people who speak French.
12747958	Kam ngeit ba ka lah ban leh ia kato.	7395089	She doesn't believe she can do that.
12747960	Nga khlem iohi ia u Tom lah lai snem.	10077742	I haven't seen Tom for three years.
12747962	Kan nym jia shuh.	3129453	It'll never happen again.
12747963	U Tom un ym sngewtynnad ia kane.	2044923	Tom is not going to be happy about this.
12747964	U Tom un ym sngewtynnad shaphang kane.	2044923	Tom is not going to be happy about this.
12747966	Nga tip ba phi dang dom ianga.	5832860	I know you must still be mad at me.
12747967	Nga tip ba pha dang dom ianga.	5832860	I know you must still be mad at me.
12747969	Nga tip ba me dang dom ianga.	5832860	I know you must still be mad at me.
12747974	Ngan leit shatai ban kren ia u Tom.	3182092	I'm going to go over there and talk to Tom.
12747976	Ngam sngewthuh balei u Tom u lah kumto.	8844748	I never understood why Tom did that.
12747985	Katno mile phi iaid?	9807225	How many miles did you walk?
12747988	U Tom u dih beer, bad ka Mary ka dih wine.	9699104	Tom was drinking beer, and Mary was drinking wine.
12747990	Nga lehkai bad la ki khun.	11140911	I'm playing with my children.
12747992	Nga dang lehkai bad la ki khun.	11140911	I'm playing with my children.
12747994	Um tip kaei ba u kren.	7396482	He doesn't know what he's saying.
12747995	Im tip kaei ba i kren.	7396482	He doesn't know what he's saying.
